mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,seasons,date,won
240.0,240.0,39.0,91.0,0.429,12.0,43.0,0.279,17.0,24.0,0.708,12.0,37.0,49.0,23.0,7.0,8.0,13.0,28.0,107.0,,,0.527,0.495,0.473,0.264,24.5,64.9,46.2,59.0,7.1,13.6,11.3,100.0,107.9,111.0,,,12.0,26.0,0.833,3.0,12.0,0.667,9.0,14.0,1.0,5.0,8.0,10.0,9.0,2.0,2.0,4.0,5.0,36.0,26.9,7.0,0.872,0.833,0.75,2.0,14.5,37.2,20.0,54.3,6.9,10.3,34.7,43.4,139.0,126.0,DAL,107.0,1.0,0.0,240.0,240.0,36.0,97.0,0.371,12.0,38.0,0.316,26.0,33.0,0.788,20.0,37.0,57.0,19.0,9.0,3.0,11.0,21.0,110.0,,,0.493,0.433,0.392,0.34,35.1,75.5,53.8,52.8,9.1,6.3,9.0,100.0,111.0,107.9,,,12.0,29.0,0.625,5.0,11.0,1.0,11.0,12.0,1.0,7.0,9.0,11.0,4.0,3.0,2.0,3.0,4.0,36.0,27.8,18.0,0.966,0.938,1.0,1.0,21.1,31.3,21.7,50.5,6.5,5.5,28.6,38.5,175.0,119.0,LAC,110.0,0.0,2020.0,2020-01-21,False
240.0,240.0,40.0,86.0,0.465,13.0,33.0,0.394,14.0,21.0,0.667,8.0,45.0,53.0,27.0,6.0,2.0,12.0,19.0,107.0,,,0.562,0.541,0.384,0.244,17.8,84.9,54.1,67.5,6.2,5.3,11.2,100.0,110.6,98.2,,,8.0,23.0,1.0,6.0,8.0,1.0,6.0,9.0,0.833,2.0,13.0,15.0,8.0,2.0,1.0,3.0,4.0,22.0,17.5,24.0,1.214,1.214,0.455,0.75,7.9,34.4,21.8,30.0,3.6,5.9,50.0,33.9,168.0,107.0,TOR,107.0,1.0,0.0,240.0,240.0,32.0,84.0,0.381,18.0,46.0,0.391,13.0,18.0,0.722,8.0,37.0,45.0,25.0,8.0,6.0,13.0,23.0,95.0,,,0.517,0.488,0.548,0.214,15.1,82.2,45.9,78.1,8.3,11.3,12.4,100.0,98.2,110.6,,,7.0,18.0,0.714,4.0,10.0,1.0,7.0,9.0,0.8,2.0,8.0,10.0,8.0,2.0,2.0,8.0,5.0,22.0,16.6,1.0,0.776,0.714,1.0,1.286,15.8,27.2,17.1,39.4,3.6,15.4,42.2,23.8,121.0,120.0,PHI,95.0,0.0,2020.0,2020-01-22,True
240.0,240.0,46.0,91.0,0.505,21.0,39.0,0.538,12.0,15.0,0.8,11.0,32.0,43.0,20.0,4.0,4.0,15.0,20.0,125.0,,,0.64,0.621,0.429,0.165,27.5,72.7,51.2,43.5,4.1,8.7,13.3,100.0,126.8,134.9,,,16.0,28.0,0.75,8.0,15.0,0.857,7.0,7.0,1.0,4.0,7.0,11.0,8.0,2.0,1.0,5.0,5.0,47.0,37.2,7.0,1.0,1.0,0.75,1.0,12.8,23.0,17.2,33.4,2.8,4.5,25.8,37.9,203.0,144.0,POR,125.0,1.0,0.0,240.0,240.0,48.0,93.0,0.516,22.0,47.0,0.468,15.0,24.0,0.625,12.0,29.0,41.0,27.0,5.0,7.0,9.0,17.0,133.0,,,0.642,0.634,0.505,0.258,27.3,72.5,48.8,56.3,5.1,13.5,8.0,100.0,134.9,126.8,,,11.0,25.0,0.667,4.0,11.0,0.8,5.0,7.0,1.0,3.0,8.0,10.0,9.0,2.0,3.0,3.0,4.0,27.0,18.6,14.0,0.814,0.9,1.0,0.8,11.6,30.0,17.8,38.0,2.9,12.2,13.4,38.0,167.0,137.0,DAL,133.0,0.0,2020.0,2020-01-23,False
240.0,240.0,33.0,78.0,0.423,5.0,25.0,0.2,28.0,33.0,0.848,10.0,33.0,43.0,19.0,9.0,8.0,14.0,22.0,99.0,,,0.535,0.455,0.321,0.423,23.8,76.7,50.6,57.6,9.5,14.5,13.1,100.0,104.8,109.0,,,10.0,15.0,0.667,2.0,7.0,0.5,10.0,11.0,1.0,3.0,6.0,8.0,4.0,3.0,4.0,4.0,3.0,30.0,26.3,5.0,0.756,0.667,1.0,2.2,18.3,29.8,24.1,26.7,5.4,17.1,29.8,30.6,139.0,120.0,SAS,99.0,1.0,0.0,240.0,240.0,39.0,84.0,0.464,8.0,29.0,0.276,17.0,21.0,0.81,10.0,32.0,42.0,25.0,6.0,4.0,14.0,27.0,103.0,,,0.552,0.512,0.345,0.25,23.3,76.2,49.4,64.1,6.4,7.5,13.1,100.0,109.0,104.8,,,11.0,20.0,0.692,3.0,7.0,0.5,10.0,10.0,1.0,3.0,8.0,11.0,10.0,2.0,3.0,6.0,6.0,35.0,25.9,9.0,0.769,0.769,1.0,0.5,9.3,25.4,17.2,100.0,3.2,8.1,33.3,33.7,221.0,114.0,PHO,103.0,0.0,2020.0,2020-01-24,False
240.0,240.0,40.0,91.0,0.44,15.0,43.0,0.349,17.0,22.0,0.773,12.0,42.0,54.0,22.0,5.0,6.0,13.0,21.0,112.0,,,0.556,0.522,0.473,0.242,26.1,80.8,55.1,55.0,5.0,10.7,11.4,100.0,112.9,107.8,,,9.0,25.0,1.0,5.0,11.0,0.5,7.0,9.0,1.0,4.0,13.0,17.0,5.0,2.0,5.0,5.0,5.0,25.0,24.0,14.0,1.0,1.0,1.0,1.125,28.6,50.7,40.3,27.3,3.3,11.6,25.1,35.3,213.0,117.0,UTA,112.0,1.0,0.0,240.0,240.0,42.0,97.0,0.433,16.0,41.0,0.39,7.0,13.0,0.538,10.0,34.0,44.0,19.0,6.0,3.0,9.0,24.0,107.0,,,0.521,0.515,0.423,0.134,19.2,73.9,44.9,45.2,6.0,6.3,8.1,100.0,107.8,112.9,,,11.0,25.0,0.667,4.0,10.0,0.8,3.0,5.0,1.0,4.0,6.0,10.0,7.0,2.0,2.0,4.0,5.0,25.0,18.5,7.0,0.921,0.889,0.889,0.333,16.6,22.3,17.6,33.7,3.6,11.8,17.6,36.9,192.0,118.0,DAL,107.0,0.0,2020.0,2020-01-25,True
240.0,240.0,34.0,82.0,0.415,16.0,37.0,0.432,22.0,24.0,0.917,7.0,41.0,48.0,27.0,5.0,8.0,17.0,15.0,106.0,,,0.573,0.512,0.451,0.293,16.3,74.5,49.0,79.4,5.0,16.3,15.5,100.0,106.8,110.9,,,5.0,12.0,0.714,3.0,7.0,0.75,6.0,6.0,1.0,2.0,8.0,10.0,7.0,2.0,4.0,6.0,4.0,14.0,13.6,11.0,0.781,0.75,0.875,1.0,11.3,45.7,25.7,49.9,6.0,14.7,31.3,30.1,145.0,123.0,SAS,106.0,1.0,0.0,240.0,240.0,41.0,99.0,0.414,16.0,50.0,0.32,12.0,15.0,0.8,14.0,36.0,50.0,31.0,11.0,2.0,9.0,22.0,110.0,,,0.521,0.495,0.505,0.152,25.5,83.7,51.0,75.6,11.1,4.4,7.9,100.0,110.9,106.8,,,12.0,23.0,0.522,5.0,11.0,0.5,6.0,9.0,1.0,5.0,10.0,12.0,7.0,4.0,1.0,2.0,4.0,35.0,25.2,15.0,0.75,0.75,1.0,0.391,20.1,30.6,22.6,42.1,4.9,4.5,50.0,32.8,239.0,118.0,TOR,110.0,0.0,2020.0,2020-01-26,False
240.0,240.0,43.0,85.0,0.506,12.0,42.0,0.286,19.0,26.0,0.731,2.0,36.0,38.0,24.0,7.0,3.0,18.0,33.0,117.0,,,0.607,0.576,0.494,0.306,5.6,85.7,48.7,55.8,6.3,7.3,15.7,100.0,105.4,113.5,,,14.0,25.0,1.0,7.0,13.0,0.538,6.0,10.0,1.0,1.0,13.0,14.0,6.0,3.0,2.0,5.0,6.0,36.0,25.4,7.0,1.0,1.0,0.875,2.0,5.0,42.1,23.2,26.3,5.9,6.3,31.7,35.7,200.0,121.0,UTA,117.0,1.0,0.0,240.0,240.0,38.0,81.0,0.469,15.0,40.0,0.375,35.0,49.0,0.714,6.0,34.0,40.0,14.0,11.0,4.0,17.0,25.0,126.0,,,0.614,0.562,0.494,0.605,14.3,94.4,51.3,36.8,9.9,9.3,14.2,100.0,113.5,105.4,,,14.0,22.0,1.0,6.0,11.0,0.667,16.0,20.0,1.0,3.0,10.0,11.0,5.0,5.0,2.0,5.0,6.0,50.0,43.2,18.0,1.0,1.0,1.0,1.333,38.5,29.3,31.1,21.4,4.8,5.5,66.7,35.0,160.0,113.0,HOU,126.0,0.0,2020.0,2020-01-27,False
240.0,240.0,48.0,97.0,0.495,13.0,43.0,0.302,21.0,27.0,0.778,10.0,42.0,52.0,26.0,10.0,6.0,13.0,26.0,130.0,,,0.597,0.562,0.443,0.278,22.7,80.8,54.2,54.2,9.2,13.3,10.7,100.0,119.1,104.4,,,9.0,20.0,1.0,3.0,8.0,1.0,6.0,10.0,1.0,3.0,8.0,10.0,11.0,4.0,3.0,5.0,4.0,24.0,22.0,32.0,1.0,1.0,1.0,0.667,25.1,44.7,24.2,38.2,7.4,12.9,100.0,36.0,198.0,114.0,TOR,130.0,1.0,0.0,240.0,240.0,41.0,92.0,0.446,12.0,47.0,0.255,20.0,25.0,0.8,10.0,34.0,44.0,28.0,10.0,2.0,18.0,23.0,114.0,,,0.553,0.511,0.511,0.272,19.2,77.3,45.8,68.3,9.2,3.7,14.9,100.0,104.4,119.1,,,11.0,16.0,1.0,4.0,11.0,0.375,7.0,8.0,1.0,3.0,9.0,12.0,13.0,4.0,1.0,7.0,5.0,28.0,22.1,18.0,0.962,1.0,0.9,6.0,12.5,30.4,18.2,67.7,20.8,3.0,29.8,56.0,212.0,128.0,ATL,114.0,0.0,2020.0,2020-01-28,True
240.0,240.0,46.0,82.0,0.561,8.0,31.0,0.258,27.0,30.0,0.9,4.0,31.0,35.0,23.0,5.0,2.0,9.0,27.0,127.0,,,0.667,0.61,0.378,0.366,11.4,72.1,44.9,50.0,5.0,4.3,8.6,100.0,127.0,120.0,,,11.0,19.0,1.0,3.0,9.0,0.5,16.0,19.0,1.0,2.0,7.0,8.0,5.0,3.0,1.0,3.0,5.0,38.0,29.9,13.0,1.0,1.0,0.818,1.0,12.2,37.5,22.0,25.7,4.7,4.7,25.8,35.0,211.0,127.0,SAS,127.0,1.0,0.0,240.0,240.0,37.0,84.0,0.44,14.0,38.0,0.368,32.0,46.0,0.696,12.0,31.0,43.0,18.0,4.0,0.0,13.0,22.0,120.0,,,0.576,0.524,0.452,0.548,27.9,88.6,55.1,48.6,4.0,0.0,11.1,100.0,120.0,127.0,,,9.0,20.0,0.667,4.0,9.0,0.5,10.0,18.0,1.0,8.0,11.0,19.0,4.0,2.0,0.0,4.0,4.0,31.0,20.5,8.0,0.82,0.75,1.0,2.571,27.6,46.7,36.2,23.7,3.3,0.0,21.1,33.4,191.0,131.0,UTA,120.0,0.0,2020.0,2020-01-29,True
240.0,240.0,41.0,86.0,0.477,14.0,37.0,0.378,25.0,27.0,0.926,19.0,38.0,57.0,24.0,3.0,6.0,20.0,22.0,121.0,,,0.618,0.558,0.43,0.314,46.3,70.4,60.0,58.5,3.1,8.7,17.0,100.0,125.8,111.3,,,9.0,16.0,1.0,6.0,12.0,0.5,14.0,15.0,1.0,4.0,8.0,9.0,9.0,2.0,1.0,5.0,6.0,34.0,31.9,24.0,1.0,1.0,0.75,0.938,45.0,34.2,19.4,41.7,19.6,26.8,50.0,31.9,164.0,122.0,WAS,121.0,1.0,0.0,240.0,240.0,43.0,99.0,0.434,9.0,30.0,0.3,12.0,19.0,0.632,16.0,22.0,38.0,32.0,9.0,4.0,9.0,24.0,107.0,,,0.498,0.48,0.303,0.192,29.6,53.7,40.0,74.4,9.4,8.2,7.7,100.0,111.3,125.8,,,8.0,21.0,0.75,3.0,11.0,1.0,4.0,5.0,1.0,5.0,6.0,7.0,8.0,3.0,1.0,2.0,4.0,23.0,20.6,2.0,0.75,0.75,0.846,0.667,14.6,18.9,14.5,37.3,4.3,6.3,14.3,27.9,151.0,138.0,CHO,107.0,0.0,2020.0,2020-01-30,True
240.0,240.0,36.0,76.0,0.474,9.0,24.0,0.375,26.0,29.0,0.897,11.0,29.0,40.0,20.0,6.0,6.0,20.0,25.0,107.0,,,0.603,0.533,0.316,0.382,29.7,65.9,49.4,55.6,6.2,9.1,18.4,100.0,110.0,114.1,,,9.0,18.0,1.0,4.0,8.0,1.0,8.0,9.0,1.0,3.0,9.0,11.0,7.0,2.0,3.0,7.0,6.0,27.0,20.8,19.0,1.064,1.0,0.6,2.0,35.1,53.2,28.9,39.5,6.7,5.8,34.7,32.2,196.0,122.0,PHO,107.0,1.0,0.0,240.0,240.0,42.0,97.0,0.433,7.0,31.0,0.226,20.0,22.0,0.909,15.0,26.0,41.0,26.0,13.0,4.0,14.0,24.0,111.0,,,0.52,0.469,0.32,0.227,34.1,70.3,50.6,61.9,13.4,7.7,11.6,100.0,114.1,110.0,,,9.0,19.0,0.714,3.0,7.0,0.429,8.0,9.0,1.0,4.0,6.0,9.0,10.0,3.0,1.0,4.0,5.0,27.0,21.4,19.0,0.714,0.714,0.667,0.529,19.1,22.9,16.5,43.3,5.6,8.5,40.0,31.8,166.0,119.0,OKC,111.0,0.0,2020.0,2020-01-31,False
240.0,240.0,44.0,100.0,0.44,9.0,32.0,0.281,16.0,26.0,0.615,18.0,33.0,51.0,21.0,9.0,8.0,10.0,20.0,113.0,,,0.507,0.485,0.32,0.26,30.5,73.3,49.0,47.7,8.8,17.0,8.2,100.0,110.3,104.5,,,11.0,23.0,0.75,3.0,8.0,1.0,10.0,15.0,1.0,5.0,6.0,10.0,4.0,3.0,3.0,2.0,4.0,34.0,26.2,13.0,0.82,0.75,1.0,0.652,13.3,25.3,18.2,22.5,6.6,9.2,17.0,35.1,161.0,114.0,WAS,113.0,1.0,0.0,240.0,240.0,39.0,94.0,0.415,16.0,47.0,0.34,13.0,21.0,0.619,12.0,41.0,53.0,25.0,5.0,7.0,16.0,22.0,107.0,,,0.518,0.5,0.5,0.223,26.7,69.5,51.0,64.1,4.9,10.3,13.4,100.0,104.5,110.3,,,9.0,23.0,0.833,6.0,11.0,0.545,4.0,7.0,1.0,3.0,12.0,15.0,6.0,1.0,2.0,6.0,5.0,26.0,18.6,4.0,0.82,0.833,1.0,2.0,15.2,36.2,25.7,37.8,2.3,6.7,33.3,41.2,164.0,119.0,BRK,107.0,0.0,2020.0,2020-02-01,True
240.0,240.0,47.0,84.0,0.56,16.0,34.0,0.471,19.0,23.0,0.826,12.0,34.0,46.0,28.0,6.0,5.0,15.0,18.0,129.0,,,0.685,0.655,0.405,0.274,33.3,66.7,52.9,59.6,6.3,11.9,13.7,100.0,134.5,106.4,,,12.0,15.0,1.0,6.0,7.0,0.857,5.0,6.0,1.0,5.0,6.0,9.0,8.0,2.0,3.0,3.0,4.0,31.0,24.0,21.0,1.0,1.0,1.0,0.857,23.8,42.5,24.9,31.9,15.6,25.8,50.0,28.6,234.0,114.0,TOR,129.0,1.0,0.0,240.0,240.0,35.0,90.0,0.389,15.0,48.0,0.313,17.0,26.0,0.654,17.0,24.0,41.0,25.0,10.0,0.0,16.0,21.0,102.0,,,0.503,0.472,0.533,0.289,33.3,66.7,47.1,71.4,10.4,0.0,13.6,100.0,106.4,134.5,,,9.0,13.0,0.75,4.0,11.0,0.6,6.0,9.0,1.0,4.0,6.0,7.0,7.0,3.0,0.0,4.0,6.0,21.0,19.2,-1.0,0.844,0.875,1.0,2.0,42.5,60.2,24.9,38.1,22.6,0.0,61.5,35.8,231.0,143.0,CHI,102.0,0.0,2020.0,2020-02-02,True
240.0,240.0,42.0,83.0,0.506,9.0,22.0,0.409,24.0,29.0,0.828,2.0,33.0,35.0,28.0,6.0,4.0,11.0,24.0,117.0,,,0.611,0.56,0.265,0.349,5.9,73.3,44.3,66.7,5.9,7.0,10.3,100.0,114.8,122.6,,,15.0,30.0,1.0,5.0,7.0,0.714,10.0,10.0,1.0,1.0,8.0,8.0,6.0,2.0,2.0,3.0,4.0,43.0,31.4,11.0,1.0,1.0,0.778,2.0,15.3,46.4,33.0,32.3,5.1,5.7,50.0,42.8,208.0,130.0,WAS,117.0,1.0,0.0,240.0,240.0,43.0,87.0,0.494,15.0,30.0,0.5,24.0,31.0,0.774,12.0,32.0,44.0,31.0,8.0,6.0,14.0,25.0,125.0,,,0.621,0.58,0.345,0.356,26.7,94.1,55.7,72.1,7.8,9.8,12.2,100.0,122.6,114.8,,,9.0,17.0,1.0,5.0,10.0,0.667,7.0,9.0,1.0,4.0,9.0,10.0,7.0,2.0,3.0,3.0,5.0,30.0,23.2,12.0,0.962,1.0,0.6,0.8,17.6,44.4,25.5,39.8,4.9,9.2,33.3,32.8,169.0,121.0,GSW,125.0,0.0,2020.0,2020-02-03,False
240.0,240.0,38.0,99.0,0.384,14.0,49.0,0.286,18.0,24.0,0.75,8.0,41.0,49.0,26.0,10.0,6.0,17.0,17.0,108.0,,,0.493,0.455,0.495,0.242,15.1,83.7,48.0,68.4,8.6,9.1,13.4,100.0,93.1,103.4,,,12.0,19.0,0.632,3.0,10.0,0.6,10.0,14.0,1.0,4.0,13.0,14.0,5.0,3.0,1.0,4.0,3.0,32.0,24.8,10.0,0.75,0.75,0.833,0.737,11.4,32.8,17.0,55.1,4.2,4.5,25.0,34.8,237.0,112.0,NOP,108.0,1.0,0.0,240.0,240.0,48.0,102.0,0.471,11.0,36.0,0.306,13.0,17.0,0.765,8.0,45.0,53.0,34.0,11.0,7.0,17.0,19.0,120.0,,,0.548,0.525,0.353,0.167,16.3,84.9,52.0,70.8,9.5,14.0,13.4,100.0,103.4,93.1,,,12.0,20.0,0.706,5.0,9.0,1.0,9.0,13.0,1.0,3.0,17.0,17.0,8.0,3.0,2.0,5.0,4.0,34.0,29.7,24.0,0.773,0.773,0.875,0.765,32.5,46.6,25.1,33.1,4.5,12.5,33.3,37.7,143.0,104.0,MIL,120.0,0.0,2020.0,2020-02-04,False
240.0,240.0,36.0,86.0,0.419,14.0,39.0,0.359,9.0,14.0,0.643,7.0,39.0,46.0,20.0,5.0,1.0,14.0,16.0,95.0,,,0.515,0.5,0.453,0.163,15.2,75.0,46.9,55.6,5.2,1.7,13.2,100.0,98.9,102.1,,,8.0,24.0,0.857,5.0,10.0,0.667,4.0,6.0,1.0,4.0,10.0,14.0,6.0,1.0,1.0,4.0,5.0,21.0,17.2,3.0,1.015,1.0,0.75,0.462,10.7,30.3,17.6,27.5,3.6,2.1,50.0,35.6,170.0,107.0,UTA,95.0,1.0,0.0,240.0,240.0,39.0,90.0,0.433,7.0,30.0,0.233,13.0,18.0,0.722,13.0,39.0,52.0,23.0,8.0,5.0,11.0,17.0,98.0,,,0.5,0.472,0.333,0.2,25.0,84.8,53.1,59.0,8.3,10.6,10.1,100.0,102.1,98.9,,,14.0,26.0,0.583,4.0,9.0,0.444,5.0,6.0,1.0,6.0,15.0,21.0,10.0,3.0,1.0,3.0,4.0,31.0,33.9,10.0,0.667,0.667,0.833,0.667,13.9,39.4,25.9,54.6,6.1,6.2,34.0,31.9,132.0,106.0,DEN,98.0,0.0,2020.0,2020-02-05,False
240.0,240.0,49.0,92.0,0.533,18.0,37.0,0.486,9.0,12.0,0.75,9.0,41.0,50.0,28.0,2.0,6.0,12.0,19.0,125.0,,,0.642,0.63,0.402,0.13,22.5,83.7,56.2,57.1,2.0,9.4,11.0,100.0,127.1,118.9,,,9.0,20.0,0.857,6.0,9.0,0.857,5.0,5.0,1.0,6.0,17.0,23.0,10.0,1.0,4.0,7.0,5.0,26.0,23.0,20.0,1.286,1.286,1.0,0.3,19.9,45.9,34.2,34.4,3.9,8.3,24.0,34.4,244.0,125.0,POR,125.0,1.0,0.0,240.0,240.0,41.0,92.0,0.446,10.0,28.0,0.357,25.0,28.0,0.893,8.0,31.0,39.0,25.0,9.0,3.0,4.0,10.0,117.0,,,0.561,0.5,0.304,0.304,16.3,77.5,43.8,61.0,9.1,5.5,3.7,100.0,118.9,127.1,,,9.0,23.0,0.818,4.0,6.0,0.667,9.0,9.0,1.0,4.0,9.0,10.0,6.0,3.0,1.0,2.0,4.0,23.0,22.7,5.0,1.005,1.0,1.0,1.5,10.8,43.4,19.5,42.3,3.9,6.8,21.5,32.0,191.0,135.0,SAS,117.0,0.0,2020.0,2020-02-06,True
240.0,240.0,45.0,90.0,0.5,19.0,38.0,0.5,10.0,13.0,0.769,8.0,31.0,39.0,28.0,8.0,4.0,13.0,19.0,119.0,,,0.622,0.606,0.422,0.144,19.0,67.4,44.3,62.2,8.2,7.8,12.0,100.0,121.8,120.8,,,11.0,28.0,0.8,5.0,10.0,1.0,4.0,5.0,1.0,2.0,8.0,8.0,8.0,2.0,1.0,4.0,4.0,29.0,16.5,13.0,1.0,1.0,0.75,0.667,12.8,26.7,14.0,31.7,5.4,5.3,34.0,39.1,204.0,132.0,WAS,119.0,1.0,0.0,240.0,240.0,42.0,91.0,0.462,16.0,40.0,0.4,18.0,21.0,0.857,15.0,34.0,49.0,27.0,7.0,2.0,14.0,21.0,118.0,,,0.589,0.549,0.44,0.231,32.6,81.0,55.7,64.3,7.2,3.8,12.3,100.0,120.8,121.8,,,6.0,18.0,0.75,4.0,9.0,1.0,5.0,6.0,1.0,3.0,8.0,9.0,7.0,2.0,1.0,3.0,5.0,20.0,17.3,9.0,0.917,0.917,1.0,0.444,19.8,64.8,30.9,46.5,5.6,4.3,21.8,33.3,196.0,128.0,DAL,118.0,0.0,2020.0,2020-02-07,True
240.0,240.0,45.0,95.0,0.474,14.0,35.0,0.4,15.0,21.0,0.714,13.0,35.0,48.0,22.0,6.0,5.0,7.0,22.0,119.0,,,0.571,0.547,0.368,0.221,28.3,72.9,51.1,48.9,6.3,10.4,6.3,100.0,124.5,123.5,,,11.0,22.0,0.667,5.0,9.0,1.0,5.0,5.0,1.0,5.0,7.0,8.0,6.0,3.0,3.0,3.0,5.0,29.0,19.6,10.0,0.833,0.833,1.0,1.0,24.9,26.9,21.3,30.0,6.8,18.7,21.7,31.8,169.0,133.0,TOR,119.0,1.0,0.0,240.0,240.0,41.0,92.0,0.446,16.0,44.0,0.364,20.0,24.0,0.833,13.0,33.0,46.0,27.0,5.0,5.0,9.0,16.0,118.0,,,0.575,0.533,0.478,0.261,27.1,71.7,48.9,65.9,5.2,8.3,8.1,100.0,123.5,124.5,,,12.0,18.0,0.667,6.0,10.0,0.857,7.0,7.0,1.0,3.0,11.0,14.0,11.0,1.0,3.0,3.0,4.0,37.0,32.9,7.0,0.878,0.833,1.0,1.0,15.5,40.1,25.0,47.7,2.6,8.4,25.8,29.6,170.0,129.0,BRK,118.0,0.0,2020.0,2020-02-08,True
240.0,240.0,35.0,100.0,0.35,7.0,33.0,0.212,22.0,29.0,0.759,9.0,41.0,50.0,25.0,7.0,4.0,7.0,22.0,99.0,,,0.439,0.385,0.33,0.29,15.5,75.9,44.6,71.4,6.4,5.7,5.8,100.0,90.2,96.5,,,10.0,25.0,0.636,3.0,8.0,0.5,6.0,7.0,1.0,3.0,8.0,11.0,6.0,2.0,2.0,2.0,3.0,26.0,16.3,5.0,0.696,0.682,0.714,1.333,9.9,29.5,18.9,39.3,3.6,7.4,20.0,34.2,127.0,103.0,WAS,99.0,1.0,0.0,240.0,240.0,43.0,102.0,0.422,5.0,32.0,0.156,15.0,25.0,0.6,13.0,49.0,62.0,19.0,4.0,4.0,15.0,23.0,106.0,,,0.469,0.446,0.314,0.245,24.1,84.5,55.4,44.2,3.6,6.0,11.7,100.0,96.5,90.2,,,9.0,17.0,0.778,2.0,8.0,1.0,7.0,9.0,1.0,4.0,14.0,18.0,10.0,1.0,2.0,3.0,5.0,27.0,26.6,16.0,0.81,0.778,0.5,0.75,11.9,38.6,25.7,44.7,2.1,4.8,27.3,26.3,169.0,97.0,MEM,106.0,0.0,2020.0,2020-02-09,False
240.0,240.0,51.0,89.0,0.573,17.0,33.0,0.515,18.0,23.0,0.783,9.0,32.0,41.0,29.0,15.0,4.0,20.0,26.0,137.0,,,0.691,0.669,0.371,0.258,24.3,76.2,51.9,56.9,13.7,8.7,16.8,100.0,124.9,114.9,,,14.0,21.0,0.769,6.0,8.0,0.75,5.0,8.0,1.0,5.0,7.0,12.0,11.0,3.0,2.0,8.0,5.0,34.0,30.3,21.0,0.901,0.885,1.0,1.0,18.1,22.4,20.4,32.7,5.2,5.2,30.0,27.4,199.0,127.0,TOR,137.0,1.0,0.0,240.0,240.0,39.0,86.0,0.453,18.0,40.0,0.45,30.0,35.0,0.857,10.0,28.0,38.0,24.0,6.0,4.0,23.0,19.0,126.0,,,0.621,0.558,0.465,0.407,23.8,75.7,48.1,61.5,5.5,7.1,18.5,100.0,114.9,124.9,,,7.0,13.0,0.583,4.0,6.0,1.0,10.0,12.0,1.0,4.0,6.0,10.0,7.0,2.0,1.0,6.0,4.0,23.0,19.7,11.0,0.799,0.75,0.75,0.923,12.4,28.1,18.5,40.7,5.4,8.7,33.8,28.6,123.0,130.0,MIN,126.0,0.0,2020.0,2020-02-10,True
240.0,240.0,48.0,89.0,0.539,11.0,32.0,0.344,19.0,24.0,0.792,9.0,35.0,44.0,28.0,11.0,6.0,17.0,16.0,126.0,,,0.633,0.601,0.36,0.27,20.9,77.8,50.0,58.3,10.3,11.3,14.6,100.0,117.4,106.2,,,12.0,23.0,0.75,3.0,9.0,0.75,6.0,6.0,1.0,4.0,9.0,9.0,9.0,5.0,2.0,5.0,3.0,30.0,21.8,26.0,0.952,0.929,1.0,1.0,20.8,53.4,27.3,37.2,13.9,5.7,38.8,34.8,172.0,118.0,WAS,126.0,1.0,0.0,240.0,240.0,44.0,92.0,0.478,16.0,39.0,0.41,10.0,14.0,0.714,10.0,34.0,44.0,25.0,9.0,4.0,22.0,22.0,114.0,,,0.581,0.565,0.424,0.152,22.2,79.1,50.0,56.8,8.4,7.0,18.3,100.0,106.2,117.4,,,15.0,21.0,0.714,8.0,11.0,0.727,4.0,4.0,1.0,4.0,8.0,9.0,8.0,4.0,2.0,6.0,4.0,41.0,34.4,8.0,0.901,0.905,0.8,0.286,18.7,27.4,16.7,38.6,5.2,7.6,37.5,30.5,145.0,126.0,CHI,114.0,0.0,2020.0,2020-02-11,True
